"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Montenegro","MNE","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.586","43.598","43.502","43.256","42.965","42.719","42.488","42.234","42.272","42.052","41.863","41.766","41.538","41.352","41.23","43.283","45.407","46.481","45.594","45.206","44.806","45.795","45.263","48.418","48.759","49.5","51.437","52.965","53.823","48.029","46.029","52.906","58.016","57.7","56.942",
"Mongolia","MNG","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.803","61.289","61.567","61.746","61.804","61.847","61.796","61.734","61.711","61.709","61.613","61.446","60.7","60.419","60.221","59.985","59.769","59.97","60.423","60.013","62.575","62.955","62.934","62.612","62.611","59.512","61.249","64.086","66.309","66.401","63.765","66.045","65.442","64.822","64.255",
"Northern Mariana Islands","MNP","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.46","77.183","77.288","77.206","77.24","77.13","77.184","77.945","78.588","79.04","79.678","80.234","80.904","80.578","80.269","80.046","79.774","79.515","79.194","78.912","78.646","78.4","78.124","77.854","77.567","77.463","77.305","77.161","77.045","75.934","75.646","75.748","75.755","75.754","75.652",
"Mauritania","MRT","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.017","61.574","61.302","60.834","60.574","60.189","59.786","59.286","58.861","58.47","58.181","57.957","57.928","57.808","57.705","57.649","57.334","56.971","56.462","56.309","56.166","56.031","55.252","54.421","53.599","52.718","51.91","52.293","52.675","51.749","51.802","52.566","52.429","52.342","52.027",
"Mauritius","MUS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.33","75.138","74.83","74.529","74.148","73.834","73.548","73.256","72.838","72.539","72.292","73.259","74.759","73.243","72.641","72.226","71.801","71.996","71.609","71.523","70.573","70.669","70.753","70.665","70.303","70.454","70.491","69.577","69.906","62.978","59.873","65.087","67.3","66.91","66.693",
"Malawi","MWI","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.014","80.048","80.231","80.046","80.442","80.424","80.615","80.48","80.422","80.345","80.184","80.143","80.179","80.308","80.335","79.557","78.816","78.042","77.221","76.289","75.322","73.818","72.311","70.768","69.166","67.46","65.715","65.414","65.101","70.263","64.207","64.963","64.931","64.87","64.515",
"Malaysia","MYS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.668","73.851","73.756","74.258","74.777","75.239","75.597","75.091","74.95","75.368","74.887","74.73","74.323","74.303","74.151","74.215","74.298","74.399","74.223","74.639","75.009","75.251","75.559","76.055","75.908","75.375","75.259","75.649","75.9","74.576","74.794","76.314","76.33","76.22","76.276",
"North America","NAC","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0505292781919","68.3923870061101","68.5322383023199","68.9899068926776","69.3726598843178","69.4976570230779","69.9206524517083","70.1731459436841","70.3635381683147","70.5859067160229","69.5731864742202","68.51731409758","67.8257100018999","68.102933175773","68.4613133961191","68.8725494477858","68.5762899245107","67.4875052908522","63.7123081599233","62.9809663185404","63.3522325687221","64.0365722179386","64.1197323529504","64.5744455554369","65.0223408411132","65.3659824691267","65.7051311370653","65.998630182756","66.254446554499","62.139643989086","63.763756842881","65.1405144179658","65.078757025615","64.5811372010712","64.2031438153263",
"Namibia","NAM","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.438","50.975","51.243","51.432","49.686","48.218","46.708","47.761","48.85","49.919","49.772","49.73","49.668","49.931","49.875","49.975","49.773","49.79","49.583","49.617","51.422","53.262","53.828","53.963","52.83","51.487","50.405","49.429","49.517","46.343","46.642","50.216","50.433","50.314","50.357",
"New Caledonia","NCL","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.407","59.289","59.376","59.421","59.596","59.759","60.001","60.105","60.334","60.49","60.758","60.843","60.879","60.882","60.961","61.041","61.197","61.322","61.394","60.983","60.679","60.347","59.915","59.518","59.222","58.852","58.468","56.267","55.813","53.371","54.936","56.235","56.054","55.918","55.569",
"Niger","NER","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.979","86.956","86.95","86.963","86.948","86.952","87.001","87.226","87.322","87.389","87.463","87.334","87.2","86.773","86.621","87.319","87.939","88.471","88.92","89.469","89.892","87.333","85.872","84.255","84.139","84.062","83.97","83.905","83.823","83.729","84.301","85.982","85.977","85.738","86.097",
"Nigeria","NGA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.098","86.497","86.549","86.785","86.776","86.642","86.464","86.306","86.03","85.674","85.498","85.258","84.993","84.705","84.291","83.884","83.535","83.283","83.259","82.908","82.967","82.766","82.446","82.236","81.997","81.645","81.19","80.925","80.679","79.118","80.626","83.439","82.621","82.632","82.359",
"Nicaragua","NIC","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.341","78.303","78.143","78.148","78.226","79.186","79.901","80.493","80.354","80.193","79.993","79.559","79.309","80.729","80.913","80.423","80.796","79.759","77.971","78.001","78.73","79.607","79.104","79.956","79.447","79.743","79.968","78.236","77.905","76.501","77.386","78.074","78.193","77.853","77.7",
"Netherlands","NLD","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.711","74.714","73.613","72.572","72.943","73.532","74.109","74.76","75.119","75.373","75.324","74.483","73.144","72.144","71.431","71.849","72.237","72.147","70.911","69.676","69.13","68.721","67.425","67.103","67.652","67.914","68.332","69.111","69.459","68.799","68.48","69.658","70.051","69.585","69.24",
"Norway","NOR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.785","66.507","66.725","67.381","67.496","68.674","69.244","70.07","70.076","69.889","69.894","69.651","69.155","69.05","69.34","69.959","70.587","70.412","69.234","68.057","68.161","68.095","67.764","67.331","66.712","65.681","65.508","66.376","66.471","65.62","65.979","67.19","66.932","66.441","65.709",
"Nepal","NPL","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.813","55.731","55.682","55.689","55.686","55.718","55.657","55.585","55.479","55.39","55.287","55.11","54.962","54.827","54.671","54.385","54.043","53.688","53.265","52.814","52.234","51.621","50.977","50.388","49.803","49.258","48.87","48.576","48.709","46.727","47.238","47.994","48.086","47.965","47.797",
"Nauru","NRU","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.425","64.721","65.348","67.005","69.175","69.569","69.007","67.61","67.848","68.744","69.56","70.488","70.26","71.592","72.146","72.635","72.794","71.889","69.877","69.518","69.715","68.861","69.378","70.57","70.538","71.665","72.978","72.789","72.31","71.998","72.574","73.292","73.534","71.561","71.083",
"OECD members","OED","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0960547878351","68.4294693633057","67.7054485813027","67.4630337994237","67.4071651535308","67.3889075909896","67.6268476113661","67.4346785044372","67.2042380246986","67.2713193582695","66.8801382354645","66.1315786528746","65.7770694574869","65.686404957679","65.9894799684046","66.3340091836679","66.4619475957946","66.0830330761643","63.8400393350025","63.5487419493244","63.8053092254947","63.8834364640113","63.7432893150355","64.034870532267","64.3554681659574","64.6728892912438","65.1026458302519","65.459802137334","65.4271725343654","62.8549612609863","64.0454841220081","65.2051301448305","65.3748305973397","65.1663738367635","64.9709536771652",
"Oman","OMN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.817","75.037","75.49","75.42","74.872","74.419","73.967","73.708","73.545","73.251","73.227","73.456","73.666","73.865","73.97","74.368","74.958","75.855","77.107","78.495","80.458","82.445","83.909","84.996","85.836","86.539","87.272","87.872","87.811","83.705","84.44","86.569","86.541","86.518","86.444",
"Other small states","OSS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0839403568082","67.0720388225923","66.0365786859245","65.7865427356682","65.0611637155274","64.5834168471713","64.1174660938037","63.7569119174799","62.7083106131887","61.7880842700687","61.7003978607498","61.4766838615922","61.7463090014162","61.264526713857","61.0037891326843","61.6492199103134","61.7373122788736","61.5075724811671","59.5749644505771","59.244594320458","59.5523034555825","59.1150768061836","59.3019816760393","59.5193637217313","59.7293222585186","60.1608529353857","60.6436045899752","61.0771635065164","61.7301162577752","59.0996781569536","59.1952805737668","61.095828383818","61.8190710828814","61.4837171751543","61.2440369526949",
"Pakistan","PAK","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.858","82.023","80.915","80.642","81.001","81.709","82.326","81.783","81.883","81.955","81.994","82.095","81.751","81.343","80.186","79","78.914","78.566","78.28","78.155","77.438","75.652","76.694","76.485","76.722","77.362","76.745","76.148","75.399","74.28","75.714","76.083","76.244","76.12","76.155",
"Panama","PAN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.857","75.284","76.503","76.379","76.912","76.664","76.627","77.374","77.335","77.205","76.999","76.849","76.68","77.621","77.36","76.996","77.043","79.086","76.381","77.678","77.094","78.92","79.055","78.008","77.054","77.192","76.24","77.463","76.744","68.811","69.285","75.075","73.782","72.924","72.504",
"Peru","PER","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.17","70.936","71.673","72.416","73.408","73.42","73.737","74.893","74.9","74.346","75.135","76.042","77.186","77.802","78.068","81.707","83.227","83.143","83.37","83.819","83.422","83.657","82.843","82.364","81.587","80.224","81.777","81.972","82.217","72.458","75.458","79.538","77.141","77.291","77.173",
"Philippines","PHL","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.217","73.147","73.129","73.19","73.233","73.237","73.204","73.147","73.073","73.02","73.05","73.089","73.11","74.165","73.421","72.709","72.883","72.843","72.675","72.545","73.306","72.839","72.423","72.882","72.227","73.32","71.717","71.161","71.106","65.464","66.847","70.985","71.187","71.088","70.968",
"Palau","PLW","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.184","47.247","47.267","47.218","47.176","47.053","47.047","47.101","47.059","47.102","47.193","47.231","47.318","47.386","47.473","47.534","47.593","47.606","47.645","47.665","47.545","47.923","48.271","48.692","49.071","49.455","49.773","50.162","50.536","50.259","50.792","51.591","51.569","51.533","51.661",
"Poland","POL","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.111","60.817","59.796","58.552","58.273","58.534","59.243","59.205","56.351","54.501","52.728","50.564","50.345","50.929","52.339","54.102","56.428","58.725","58.515","58.181","58.657","58.692","58.565","59.689","60.469","61.603","62.8","63.314","64.003","64.11","64.898","65.068","65.044","64.232","63.737",
"Pre-demographic dividend","PRE","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7350725315087","76.7593071283497","76.6959263863651","76.6664968919691","76.6927239828657","76.7466416028166","76.7886951085636","76.7341591652887","76.5586376681905","76.3610569994801","76.2365157227195","76.1336649307513","76.0526703479637","75.9730029845103","75.8392189065245","75.6514040867009","75.4192780111209","75.1445506141184","74.9308301930267","74.4795967064106","74.5002036267014","73.9399216547525","74.2870404834058","73.737483671499","73.4019615304908","73.16998999261","72.4913239633877","72.2547064773518","72.0140378559806","70.9801572408493","71.4634235382888","72.8417396868044","73.4009765237153","73.3444502673309","73.2062917142148",
"Puerto Rico (US)","PRI","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.562","49.115","49.879","50.808","50.569","52.153","52.835","52.97","51.594","51.549","50.563","50.093","50.605","51.652","51.818","51.12","49.607","47.495","43.651","41.396","40.094","40.099","39.357","38.313","38.751","38.757","39.177","40.169","40.355","40.746","43.462","45.249","45.62","46.221","46.232",
"Korea, Dem. People's Rep.","PRK","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.631","84.616","84.532","84.444","84.419","84.363","84.257","84.046","83.874","83.882","83.883","83.892","83.891","83.949","83.992","83.979","83.985","83.991","83.962","84.004","83.923","83.837","83.817","83.838","83.842","83.844","83.933","83.963","83.922","82.134","82.075","83.884","83.876","83.803","83.77",
"Portugal","PRT","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.09","68.044","66.202","64.817","63.969","64.037","64.713","67.468","66.931","67.547","68.169","68.038","66.299","65.598","64.507","64.744","64.554","64.444","61.695","60.64","58.755","55.973","54.59","55.735","56.279","56.972","58.971","59.977","60.322","58.442","57.323","58.695","59","58.624","58.526",
"Paraguay","PRY","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5","82.137","82.626","83.404","85.146","80.903","83.889","84.036","82.879","80.68","81.3","78.901","78.697","81.267","81.545","79.363","80.668","81.889","80.143","79.421","78.492","80.108","78.785","78.383","77.554","79.924","80.052","79.899","80.038","78.313","79.284","77.609","78.758","78.072","78.459",
"West Bank and Gaza","PSE","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.624","61.326","61.237","61.112","60.992","61.109","60.769","60.248","60.011","60.426","48.432","43.344","49.191","47.929","51.442","51.153","52.768","49.265","51.683","52.34","56.593","55.962","56.099","55.362","56.579","56.505","56.067","54.576","56.077","51.574","54.625","57.558","","","",
"Pacific island small states","PSS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6435202033798","76.5237053576155","76.4630765376699","76.4315646236894","76.308346455979","76.2441672172029","76.2721508935687","76.3011356197035","76.3852144607866","76.5120824654735","76.5633912799869","76.5912140198511","76.7009021914704","76.8432500021169","76.3726450162058","76.543454230932","76.450519965167","76.3348585263594","76.2033811608748","76.0685116584697","76.124214257551","75.4827679664971","74.9643379818868","74.3864694532964","74.5813885817216","74.6899466218611","74.5892904952211","74.3425503494886","74.0931150875036","71.5590204048459","71.5998503398116","73.3272529578134","73.3269038881602","73.2731250113503","73.1348712892873",
"Post-demographic dividend","PST","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7312803316201","66.9188629887805","66.1072879571614","65.8884640818468","65.8274114714914","65.6170870446074","65.7211437657076","65.5135534205468","65.5569233481067","65.7910628822852","65.4427161603205","64.9499103538654","64.5923034558303","64.5623020469508","64.7669396212975","65.0840084565538","65.2632653861045","64.8612701642837","62.5169086499335","62.0431983415025","62.1045609012568","62.1082216873456","61.9788852302366","62.2464821562606","62.5932200640454","62.9529680795688","63.3812979216367","63.8479928152946","64.1239905296067","62.0725843350226","62.6688664834325","64.0011925983509","64.0465071592704","63.7442990714601","63.4601540775188",
"French Polynesia","PYF","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.793","61.982","62.235","62.406","62.619","62.76","62.503","62.225","61.914","61.595","61.123","60.664","60.025","59.368","58.713","58.114","57.566","57.286","56.913","56.582","56.289","56.136","56.106","56.065","55.965","55.811","55.576","55.226","54.835","53.076","53.032","53.384","52.809","52.205","51.68",
"Qatar","QAT","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.99","94.873","95.043","95.215","95.412","95.599","95.24","94.973","94.868","94.781","94.861","94.957","95.174","95.047","94.972","94.492","94.447","94.985","95.676","95.736","95.492","95.457","95.515","95.459","95.439","95.445","95.485","95.617","95.814","95.808","94.613","95.292","95.511","95.697","95.486",
"Romania","ROU","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.688","55.085","55.411","55.596","55.418","56.026","57.011","56.951","56.51","56.155","56.209","55.064","55.735","54.555","55.199","54.889","55.467","55.812","52","54.955","54.164","54.748","54.663","55.366","56.21","56.544","57.83","58.616","59.198","58.764","59.249","59.074","58.446","58.351","57.789",
"Russian Federation","RUS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.95","71.268","68.826","65.251","63.839","62.505","59.511","57.494","60.136","61.65","61.274","61.916","61.292","62.152","62.848","62.954","64.693","65.702","63.995","65.037","65.933","66.881","67.008","67.297","67.132","67.388","67.28","67.401","66.74","65.582","66.908","67.274","68.195","68.149","67.607",
"Rwanda","RWA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.344","65.358","65.137","66.69","69.266","68.828","68.375","67.247","65.848","64.636","63.611","63.051","62.386","62.008","61.677","61.709","61.628","61.584","61.378","61.177","60.871","60.695","60.408","60.146","59.919","59.685","59.332","60.361","58.79","61.73","55.161","57.077","62.444","63.734","63.497",
"South Asia","SAS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.8784967534798","77.8195147689156","77.7519800216447","77.7555586458483","77.7939388914986","77.8869874506088","77.9011317897576","77.9554730331117","78.0147356281529","78.0199542252364","77.6689350458131","77.277473503584","76.9860666860441","76.7307443241475","76.5003254802404","76.1246718072684","75.5274594060718","74.8859503393972","74.2735749810935","73.82485452052","73.4645175501416","73.0762005194532","72.8446434785448","72.5935135730193","72.3217373591982","72.0017793128319","71.7977484421567","71.4212200663501","71.7468874433906","69.7567502445468","71.0225921580958","72.7491397586188","73.7764141528176","74.1206327414496","74.0960070143038",
"Saudi Arabia","SAU","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.604","73.75","73.148","72.567","72.048","71.625","71.152","70.664","70.118","71.243","69.455","67.711","66.354","65.259","64.441","63.909","64.425","65.283","65.67","67.442","69.354","71.916","74.21","75.457","76.83","77.514","76.373","76.717","79.159","77.423","76.977","78.229","81.341","81.988","82.091",
"Sudan","SDN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.616","66.396","66.283","65.989","65.761","65.608","65.702","65.515","65.281","64.931","64.713","64.501","64.288","64.068","63.844","63.621","63.368","63.003","65.286","63.477","61.631","61.271","60.862","60.376","59.92","59.328","58.65","58.062","57.651","56.44","56.498","57.987","","","",
"Senegal","SEN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.681","68.382","68.151","67.841","67.671","67.464","67.324","67.156","67.057","66.914","66.739","66.383","66.145","65.994","65.918","65.746","64.634","63.537","62.452","61.366","60.232","58.527","56.778","55.196","53.596","59.165","54.308","58.388","62.477","62.298","63.544","64.439","64.252","63.973","64.055",
"Singapore","SGP","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.29","75.698","75.607","75.709","75.489","75.309","76.091","76.002","74.46","74.956","74.955","73.026","72.48","72.085","72.466","73.573","73.922","73.526","72.431","73.76","73.461","73.966","73.43","73.808","74.185","73.623","73.44","73.185","73.441","72.285","73.213","73.5","72.645","72.788","73.277",
"Solomon Islands","SLB","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.832","82.626","82.629","82.517","82.3","82.386","82.475","82.475","82.632","83.076","83.329","83.546","83.945","84.162","84.277","84.304","84.311","84.27","84.304","84.562","84.806","85.185","85.469","85.54","85.611","85.557","85.571","85.581","85.573","84.624","84.753","84.971","84.973","84.961","84.948",
"Sierra Leone","SLE","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.394","60.285","60.354","60.401","60.61","60.706","60.749","60.938","61.016","61.236","61.199","61.499","61.526","63.27","62.244","61.358","60.487","59.628","58.741","57.899","57.068","56.273","55.463","54.428","54.226","54.093","54.124","54.108","53.728","52.957","53.172","53.48","53.284","53.139","52.885",
"El Salvador","SLV","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.248","76.839","73.778","76.731","76.423","75.026","73.628","75.321","73.555","72.634","72.582","71.819","72.366","71.69","71.653","71.981","72.886","72.616","70.423","72.168","72.365","73.122","72.911","71.363","71.344","71.378","71.708","71.735","73.087","68.683","72.441","74.345","74.664","74.696","74.864",
"San Marino","SMR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.48","39.035","38.963","38.818","39.084","39.229","39.545","39.652","39.713","39.848","39.914","39.98","40.058","40.17","40.361","40.614","40.82","40.831","40.754","40.649","40.373","40.096","40.055","40.017","39.999","39.891","39.868","39.658","39.516","38.844","38.754","39.565","39.577","39.557","39.476",
"Serbia","SRB","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.893","61.829","61.617","61.094","60.476","59.735","58.347","58.009","58.743","58.821","58.174","56.939","55.308","54.421","53.013","52.01","52.93","54.528","50.946","47.7","45.627","45.486","47.667","49.4","50.014","52.622","53.999","54.996","56.131","56.113","58.339","59.61","60.42","61.858","62.011",
"Sub-Saharan Africa (excluding high income)","SSA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.212124257583","74.2588632350683","74.1463648825474","74.2294068606287","74.4966032660817","74.6307269481808","74.6587937768592","74.5321060340673","74.2677229252545","74.0430901998351","73.9301072323026","73.8411266268874","73.7729183360366","73.71564435644","73.6218541370316","73.4852823067398","73.2822780211145","73.0324910647848","72.6336837305163","72.0994290196087","72.1691238627535","71.7438963074715","72.1257113828732","71.5438018395243","71.2588546656932","71.0850332746608","70.5568013626789","70.416188332459","70.2049483286377","68.9991319692027","69.3302986074562","70.5465444071656","71.220350289369","71.1980295337371","71.0596757565418",
"South Sudan","SSD","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.202","69.245","69.475","69.464","69.493","69.604","69.822","69.657","69.449","69.255","69.291","69.451","69.575","69.452","69.142","68.79","68.415","68.033","67.636","67.175","66.657","66.318","66.375","66.88","67.392","67.585","68.402","68.412","67.619","65.737","66.125","68.021","68.075","","",
